subject,text,item,present,response,correct
x627x,Rugby,wide,0,1,0
x627x,Rugby,indebted,1,0,0
x627x,Rugby,abundance,1,1,1
x627x,Rugby,landing,1,1,1
x627x,Rugby,scoring,0,1,0
x627x,Money,selling,1,1,1
x627x,Money,note,0,0,1
x627x,Money,operational,1,0,0
x627x,Money,foreign,0,1,0
x627x,Money,london,1,1,1
x627x,Money,amounts,1,0,0
x627x,Money,broadly,0,1,0
x627x,Money,settled,0,0,1
x627x,Money,funds,1,1,1
x627x,Money,uncertainty,1,1,1
x627x,Money,obtaining,0,0,1
x627x,Money,restore,1,1,1
x627x,Money,banks,1,1,1
x627x,Money,banker,1,1,1
x627x,Money,services,0,0,1
x627x,Money,target,1,1,1
x627x,Money,market,1,1,1
x627x,Money,lead,0,0,1
x627x,Money,sterling,0,0,1
x627x,Money,component,0,1,0
x627x,Money,debt,0,1,0
x627x,Money,savings,0,1,0
x627x,Money,raise,0,1,0
x627x,Money,association,1,0,0
x627x,Hepatitis,wastes,0,0,1
x627x,Hepatitis,hiv,1,1,1
x627x,Hepatitis,cleanliness,0,1,0
x627x,Hepatitis,statement,0,1,0
x627x,Hepatitis,die,1,1,1
x627x,Hepatitis,affecting,1,1,1
x627x,Hepatitis,care,0,0,1
x627x,Hepatitis,safer,0,1,0
x627x,Hepatitis,death,1,1,1
x627x,Hepatitis,exposure,0,1,0
x627x,Hepatitis,aids,1,1,1
x627x,Hepatitis,carriers,1,1,1
x627x,Hepatitis,worldwide,1,1,1
x627x,Hepatitis,prevent,1,1,1
x627x,Hepatitis,wear,0,0,1
x627x,Hepatitis,injuries,0,0,1
x627x,Hepatitis,chronic,1,1,1
x627x,Hepatitis,hazards,0,0,1
x627x,Hepatitis,causes,1,1,1
x627x,Hepatitis,incidents,0,0,1
x627x,Hepatitis,prevalence,1,1,1
x627x,Hepatitis,exposed,0,1,0
x627x,Hepatitis,cell,1,0,0
x627x,Hepatitis,handled,0,1,0
x627x,Marriage,covenant,1,0,0
x627x,Marriage,courting,0,0,1
x627x,Marriage,court,0,0,1
x627x,Marriage,superseded,0,0,1
x627x,Marriage,conquest,0,0,1
x627x,Marriage,partnership,0,1,0
x627x,Marriage,comfort,0,1,0
x627x,Marriage,fortune,1,1,1
x627x,Marriage,hearts,0,1,0
x627x,Marriage,unconscious,1,1,1
x627x,Marriage,binding,1,1,1
x627x,Marriage,differences,0,1,0
x627x,Marriage,provision,0,0,1
x627x,Marriage,couple,1,1,1
x627x,Marriage,formally,1,0,0
x627x,Marriage,personal,0,1,0
x627x,Marriage,individual,0,1,0
x627x,Marriage,emotional,1,1,1
x627x,Marriage,office,1,0,0
x627x,Marriage,witnessed,0,0,1
x627x,Marriage,proper,1,1,1
x627x,Marriage,married,1,1,1
x627x,Marriage,formed,1,1,1
x627x,Marriage,registry,1,1,1
x2590x,Hepatitis,care,0,1,0
x2590x,Hepatitis,chronic,1,1,1
x2590x,Hepatitis,prevalence,1,0,0
x2590x,Hepatitis,exposure,0,1,0
x2590x,Hepatitis,handled,0,1,0
x2590x,Hepatitis,worldwide,1,1,1
x2590x,Hepatitis,cleanliness,0,1,0
x2590x,Hepatitis,statement,0,0,1
x2590x,Hepatitis,prevent,1,1,1
x2590x,Hepatitis,incidents,0,1,0
x2590x,Hepatitis,safer,0,1,0
x2590x,Hepatitis,causes,1,0,0
x2590x,Hepatitis,cell,1,0,0
x2590x,Hepatitis,exposed,0,1,0
x2590x,Hepatitis,death,1,1,1
x2590x,Hepatitis,wastes,0,0,1
x2590x,Hepatitis,affecting,1,1,1
x2590x,Hepatitis,die,1,0,0
x2590x,Hepatitis,hiv,1,1,1
x2590x,Hepatitis,carriers,1,1,1
x2590x,Hepatitis,hazards,0,0,1
x2590x,Hepatitis,injuries,0,0,1
x2590x,Hepatitis,aids,1,1,1
x2590x,Hepatitis,wear,0,1,0
x3383x,Money,target,1,1,1
x3383x,Money,operational,1,0,0
x3383x,Money,obtaining,0,1,0
x3383x,Money,market,1,1,1
x3383x,Money,uncertainty,1,0,0
x3383x,Money,sterling,0,0,1
x3383x,Money,amounts,1,1,1
x3383x,Money,savings,0,1,0
x3383x,Money,banks,1,0,0
x3383x,Money,funds,1,0,0
x3383x,Money,debt,0,0,1
x3383x,Money,restore,1,1,1
x3383x,Money,services,0,1,0
x3383x,Money,selling,1,0,0
x3383x,Money,raise,0,0,1
x3383x,Money,settled,0,0,1
x3383x,Money,london,1,1,1
x3383x,Money,banker,1,0,0
x3383x,Money,broadly,0,0,1
x3383x,Money,foreign,0,1,0
x3383x,Money,note,0,1,0
x3383x,Money,association,1,0,0
x3383x,Money,lead,0,1,0
x3383x,Money,component,0,1,0
x3383x,Rugby,kicked,1,1,1
x3383x,Rugby,cover,0,0,1
x3383x,Rugby,changed,1,1,1
x3383x,Rugby,yards,0,0,1
x3383x,Rugby,club,0,0,1
x3383x,Rugby,drove,0,0,1
x3383x,Rugby,punt,0,0,1
x3383x,Rugby,metres,1,1,1
x3383x,Rugby,ensuing,0,1,0
x3383x,Rugby,indebted,1,1,1
x3383x,Rugby,score,1,1,1
x3383x,Rugby,abundance,1,1,1
x3383x,Rugby,landing,1,0,0
x3383x,Rugby,handled,1,0,0
x3383x,Rugby,detached,0,0,1
x3383x,Rugby,penalties,1,1,1
x3383x,Rugby,penalty,1,1,1
x3383x,Rugby,wide,0,1,0
x3383x,Rugby,defeat,0,0,1
x3383x,Rugby,parity,0,0,1
x3383x,Rugby,disarray,1,1,1
x3383x,Rugby,win,1,0,0
x3383x,Rugby,scoring,0,1,0
x3383x,Rugby,offside,0,1,0
x3383x,Marriage,personal,0,0,1
x3383x,Marriage,unconscious,1,0,0
x3383x,Marriage,married,1,1,1
x3383x,Marriage,conquest,0,0,1
x3383x,Marriage,covenant,1,1,1
x3383x,Marriage,witnessed,0,1,0
x3383x,Marriage,provision,0,0,1
x3383x,Marriage,partnership,0,1,0
x3383x,Marriage,court,0,0,1
x3383x,Marriage,office,1,1,1
x3383x,Marriage,couple,1,1,1
x3383x,Marriage,proper,1,0,0
x3383x,Marriage,superseded,0,0,1
x3383x,Marriage,formed,1,1,1
x3383x,Marriage,emotional,1,1,1
x3383x,Marriage,comfort,0,0,1
x3383x,Marriage,differences,0,1,0
x3383x,Marriage,courting,0,0,1
x3383x,Marriage,fortune,1,0,0
x3383x,Marriage,formally,1,1,1
x3383x,Marriage,binding,1,1,1
x3383x,Marriage,hearts,0,0,1
x3383x,Marriage,registry,1,1,1
x3383x,Marriage,individual,0,0,1
x1692x,Hepatitis,hiv,1,0,0
x1692x,Hepatitis,die,1,1,1
x1692x,Hepatitis,exposure,0,1,0
x1692x,Hepatitis,exposed,0,1,0
x1692x,Hepatitis,causes,1,1,1
x1692x,Hepatitis,affecting,1,1,1
x1692x,Hepatitis,worldwide,1,1,1
x1692x,Hepatitis,handled,0,1,0
x1692x,Hepatitis,cell,1,0,0
x1692x,Hepatitis,prevent,1,1,1
x1692x,Hepatitis,chronic,1,1,1
x1692x,Hepatitis,care,0,1,0
x1692x,Hepatitis,injuries,0,0,1
x1692x,Hepatitis,wastes,0,0,1
x1692x,Hepatitis,statement,0,0,1
x1692x,Hepatitis,carriers,1,1,1
x1692x,Hepatitis,prevalence,1,1,1
x1692x,Hepatitis,death,1,1,1
x1692x,Hepatitis,wear,0,0,1
x1692x,Hepatitis,hazards,0,0,1
x1692x,Hepatitis,cleanliness,0,0,1
x1692x,Hepatitis,safer,0,0,1
x1692x,Hepatitis,aids,1,1,1
x1692x,Hepatitis,incidents,0,0,1
x1692x,Crime,trial,1,1,1
x1692x,Crime,attack,1,1,1
x1692x,Crime,continue,0,1,0
x1692x,Crime,died,1,0,0
x1692x,Crime,itinerant,1,0,0
x1692x,Crime,court,1,1,1
x1692x,Crime,blow,0,1,0
x1692x,Crime,belfast,1,1,1
x1692x,Crime,witnessed,0,1,0
x1692x,Crime,believed,0,0,1
x1692x,Crime,ordered,1,0,0
x1692x,Crime,defence,0,1,0
x1692x,Crime,policeman,0,1,0
x1692x,Crime,replied,0,1,0
x1692x,Crime,teenage,1,1,1
x1692x,Crime,events,1,0,0
x1692x,Crime,wrong,0,0,1
x1692x,Crime,road,1,1,1
x1692x,Crime,morning,0,1,0
x1692x,Crime,evidence,0,1,0
x1692x,Crime,appear,1,1,1
x1692x,Crime,british,0,0,1
x1692x,Crime,doctor,0,0,1
x1692x,Crime,driver,1,0,0
x1692x,Marriage,formed,1,1,1
x1692x,Marriage,partnership,0,1,0
x1692x,Marriage,provision,0,0,1
x1692x,Marriage,individual,0,1,0
x1692x,Marriage,binding,1,1,1
x1692x,Marriage,personal,0,1,0
x1692x,Marriage,conquest,0,0,1
x1692x,Marriage,courting,0,0,1
x1692x,Marriage,formally,1,0,0
x1692x,Marriage,emotional,1,1,1
x1692x,Marriage,hearts,0,1,0
x1692x,Marriage,witnessed,0,0,1
x1692x,Marriage,unconscious,1,0,0
x1692x,Marriage,covenant,1,1,1
x1692x,Marriage,married,1,1,1
x1692x,Marriage,fortune,1,0,0
x1692x,Marriage,couple,1,1,1
x1692x,Marriage,comfort,0,0,1
x1692x,Marriage,office,1,0,0
x1692x,Marriage,registry,1,1,1
x1692x,Marriage,superseded,0,1,0
x1692x,Marriage,court,0,0,1
x1692x,Marriage,differences,0,0,1
x1692x,Marriage,proper,1,0,0
x1692x,Rugby,penalties,1,1,1
x1692x,Rugby,offside,0,0,1
x1692x,Rugby,cover,0,1,0
x1692x,Rugby,drove,0,0,1
x1692x,Rugby,ensuing,0,0,1
x1692x,Rugby,club,0,1,0
x1692x,Rugby,yards,0,1,0
x1692x,Rugby,defeat,0,1,0
x1692x,Rugby,handled,1,1,1
x1692x,Rugby,score,1,1,1
x1692x,Rugby,detached,0,0,1
x1692x,Rugby,parity,0,0,1
x1692x,Rugby,penalty,1,1,1
x1692x,Rugby,win,1,1,1
x1692x,Rugby,abundance,1,1,1
x1692x,Rugby,punt,0,1,0
x1692x,Rugby,wide,0,0,1
x1692x,Rugby,kicked,1,1,1
x1692x,Rugby,indebted,1,0,0
x1692x,Rugby,scoring,0,1,0
x1692x,Rugby,landing,1,0,0
x1692x,Rugby,disarray,1,0,0
x1692x,Rugby,changed,1,0,0
x1692x,Rugby,metres,1,1,1
x6949x,Marriage,married,1,1,1
x6949x,Marriage,fortune,1,1,1
x6949x,Marriage,fortune,1,1,1
x6949x,Marriage,witnessed,0,0,1
x6949x,Marriage,conquest,0,0,1
x6949x,Marriage,emotional,1,1,1
x6949x,Marriage,hearts,0,0,1
x6949x,Marriage,binding,1,1,1
x6949x,Marriage,court,0,1,0
x6949x,Marriage,couple,1,1,1
x6949x,Marriage,registry,1,1,1
x6949x,Marriage,differences,0,0,1
x6949x,Marriage,courting,0,0,1
x6949x,Marriage,superseded,0,0,1
x6949x,Marriage,office,1,1,1
x6949x,Marriage,comfort,0,0,1
x6949x,Marriage,formally,1,1,1
x6949x,Marriage,partnership,0,0,1
x6949x,Marriage,personal,0,1,0
x6949x,Marriage,covenant,1,1,1
x6949x,Marriage,unconscious,1,0,0
x6949x,Marriage,provision,0,0,1
x6949x,Marriage,formed,1,0,0
x6949x,Marriage,individual,0,0,1
x6949x,Marriage,proper,1,1,1
x6949x,Hepatitis,hiv,1,1,1
x6949x,Hepatitis,statement,0,0,1
x6949x,Hepatitis,chronic,1,0,0
x6949x,Hepatitis,chronic,1,1,1
x6949x,Hepatitis,cell,1,0,0
x6949x,Hepatitis,exposed,0,0,1
x6949x,Hepatitis,wear,0,0,1
x6949x,Hepatitis,worldwide,1,1,1
x6949x,Hepatitis,wastes,0,0,1
x6949x,Hepatitis,handled,0,0,1
x6949x,Hepatitis,cleanliness,0,0,1
x6949x,Hepatitis,prevalence,1,1,1
x6949x,Hepatitis,safer,0,0,1
x6949x,Hepatitis,aids,1,1,1
x6949x,Hepatitis,prevent,1,1,1
x6949x,Hepatitis,die,1,1,1
x6949x,Hepatitis,injuries,0,1,0
x6949x,Hepatitis,care,0,1,0
x6949x,Hepatitis,carriers,1,1,1
x6949x,Hepatitis,causes,1,1,1
x6949x,Hepatitis,affecting,1,1,1
x6949x,Hepatitis,exposure,0,1,0
x6949x,Hepatitis,incidents,0,0,1
x6949x,Hepatitis,death,1,1,1
x6949x,Hepatitis,hazards,0,0,1
x1044x,Crime,died,1,1,1
x1044x,Crime,policeman,0,1,0
x1044x,Crime,doctor,0,0,1
x1044x,Crime,road,1,1,1
x1044x,Crime,teenage,1,1,1
x1044x,Crime,court,1,1,1
x1044x,Crime,trial,1,1,1
x1044x,Crime,wrong,0,0,1
x1044x,Crime,belfast,1,1,1
x1044x,Crime,morning,0,1,0
x1044x,Crime,blow,0,0,1
x1044x,Crime,attack,1,0,0
x1044x,Crime,replied,0,0,1
x2058x,Crime,driver,1,1,1
x2058x,Crime,morning,0,0,1
x2058x,Crime,ordered,1,0,0
x2058x,Crime,trial,1,1,1
x2058x,Crime,doctor,0,0,1
x2058x,Crime,teenage,1,0,0
x2058x,Crime,died,1,0,0
x2058x,Crime,continue,0,0,1
x2058x,Crime,appear,1,0,0
x2058x,Crime,attack,1,0,0
x2058x,Crime,defence,0,0,1
x2058x,Crime,wrong,0,0,1
x2058x,Crime,replied,0,0,1
x2058x,Crime,believed,0,1,0
x2058x,Crime,policeman,0,0,1
x2058x,Crime,road,1,1,1
x2058x,Crime,itinerant,1,1,1
x2058x,Crime,blow,0,0,1
x2058x,Crime,british,0,1,0
x2058x,Crime,court,1,0,0
x2058x,Crime,evidence,0,0,1
x2058x,Crime,belfast,1,0,0
x2058x,Crime,witnessed,0,1,0
x2058x,Crime,events,1,0,0
x2058x,Rugby,drove,0,0,1
x2058x,Rugby,metres,1,1,1
x2058x,Rugby,yards,0,0,1
x2058x,Rugby,win,1,0,0
x2058x,Rugby,club,0,1,0
x2058x,Rugby,landing,1,0,0
x2058x,Rugby,parity,0,0,1
x2058x,Rugby,abundance,1,0,0
x2058x,Rugby,wide,0,0,1
x2058x,Rugby,disarray,1,0,0
x2058x,Rugby,penalty,1,1,1
x2058x,Rugby,offside,0,1,0
x2058x,Rugby,punt,0,1,0
x2058x,Rugby,scoring,0,0,1
x2058x,Rugby,indebted,1,0,0
x2058x,Rugby,score,1,1,1
x2058x,Rugby,detached,0,1,0
x2058x,Rugby,ensuing,0,0,1
x2058x,Rugby,cover,0,0,1
x2058x,Rugby,penalties,1,0,0
x2058x,Rugby,handled,1,0,0
x2058x,Rugby,kicked,1,0,0
x2058x,Rugby,changed,1,0,0
x2058x,Rugby,defeat,0,0,1
x1957x,Crime,court,1,1,1
x1957x,Crime,attack,1,0,0
x1957x,Crime,evidence,0,0,1
x1957x,Crime,wrong,0,0,1
x1957x,Crime,defence,0,1,0
x1957x,Crime,believed,0,1,0
x1957x,Crime,appear,1,0,0
x1957x,Crime,died,1,0,0
x1957x,Crime,road,1,1,1
x1957x,Crime,replied,0,0,1
x1957x,Crime,belfast,1,1,1
x1957x,Crime,itinerant,1,0,0
x1957x,Crime,blow,0,0,1
x1957x,Crime,morning,0,1,0
x1957x,Crime,british,0,0,1
x1957x,Crime,witnessed,0,1,0
x1957x,Crime,continue,0,1,0
x1957x,Crime,doctor,0,0,1
x1957x,Crime,policeman,0,1,0
x1957x,Crime,events,1,1,1
x1957x,Crime,ordered,1,0,0
x1957x,Crime,teenage,1,1,1
x1957x,Crime,trial,1,1,1
x1957x,Crime,driver,1,0,0
x8133x,Hepatitis,chronic,1,1,1
x8133x,Hepatitis,prevalence,1,1,1
x8133x,Hepatitis,death,1,1,1
x8133x,Hepatitis,hazards,0,0,1
x8133x,Hepatitis,prevent,1,1,1
x8133x,Hepatitis,safer,0,0,1
x8133x,Hepatitis,exposure,0,0,1
x8133x,Hepatitis,die,1,1,1
x8133x,Hepatitis,handled,0,0,1
x8133x,Hepatitis,cell,1,1,1
x8133x,Hepatitis,carriers,1,1,1
x8133x,Hepatitis,care,0,0,1
x8133x,Hepatitis,exposed,0,0,1
x8133x,Hepatitis,hiv,1,1,1
x8133x,Hepatitis,affecting,1,1,1
x8133x,Hepatitis,injuries,0,0,1
x8133x,Hepatitis,worldwide,1,1,1
x8133x,Hepatitis,cleanliness,0,0,1
x8133x,Hepatitis,wastes,0,0,1
x8133x,Hepatitis,statement,0,0,1
x8133x,Hepatitis,aids,1,1,1
x8133x,Hepatitis,causes,1,1,1
x8133x,Hepatitis,wear,0,0,1
x8133x,Hepatitis,incidents,0,0,1
x6794x,Marriage,court,0,0,1
x6794x,Marriage,courting,0,0,1
x6794x,Marriage,witnessed,0,1,0
x6794x,Marriage,unconscious,1,1,1
x6794x,Marriage,office,1,0,0
x6794x,Marriage,superseded,0,0,1
x6794x,Marriage,formed,1,1,1
x6794x,Marriage,couple,1,1,1
x6794x,Marriage,partnership,0,1,0
x6794x,Marriage,formally,1,1,1
x6794x,Marriage,fortune,1,0,0
x6794x,Marriage,differences,0,0,1
x6794x,Marriage,emotional,1,0,0
x6794x,Marriage,married,1,1,1
x6794x,Marriage,provision,0,0,1
x6794x,Marriage,registry,1,0,0
x6794x,Marriage,hearts,0,0,1
x6794x,Marriage,proper,1,0,0
x6794x,Marriage,individual,0,1,0
x6794x,Marriage,conquest,0,0,1
x6794x,Marriage,comfort,0,1,0
x6794x,Marriage,personal,0,1,0
x6794x,Marriage,binding,1,0,0
x6794x,Marriage,covenant,1,1,1
x6794x,Hepatitis,hazards,0,1,0
x6794x,Hepatitis,cell,1,1,1
x6794x,Hepatitis,handled,0,1,0
x6794x,Hepatitis,death,1,1,1
x6794x,Hepatitis,aids,1,1,1
x6794x,Hepatitis,exposure,0,1,0
x6794x,Hepatitis,wear,0,1,0
x6794x,Hepatitis,statement,0,0,1
x6794x,Hepatitis,affecting,1,0,0
x6794x,Hepatitis,hiv,1,1,1
x6794x,Hepatitis,wastes,0,0,1
x6794x,Hepatitis,causes,1,1,1
x6794x,Hepatitis,prevent,1,1,1
x6794x,Hepatitis,incidents,0,0,1
x6794x,Hepatitis,safer,0,1,0
x6794x,Hepatitis,cleanliness,0,0,1
x6794x,Hepatitis,chronic,1,0,0
x6794x,Hepatitis,die,1,0,0
x6794x,Hepatitis,care,0,1,0
x6794x,Hepatitis,carriers,1,1,1
x6794x,Hepatitis,injuries,0,0,1
x6794x,Hepatitis,exposed,0,1,0
x6794x,Hepatitis,prevalence,1,0,0
x6794x,Hepatitis,worldwide,1,1,1
x6794x,Rugby,penalties,1,1,1
x6794x,Rugby,cover,0,0,1
x6794x,Rugby,landing,1,1,1
x6794x,Rugby,penalty,1,1,1
x6794x,Rugby,wide,0,1,0
x6794x,Rugby,indebted,1,0,0
x6794x,Rugby,ensuing,0,1,0
x6794x,Rugby,win,1,1,1
x6794x,Rugby,kicked,1,1,1
x6794x,Rugby,scoring,0,1,0
x6794x,Rugby,detached,0,1,0
x6794x,Rugby,punt,0,0,1
x6794x,Rugby,score,1,0,0
x6794x,Rugby,abundance,1,1,1
x6794x,Rugby,disarray,1,1,1
x6794x,Rugby,metres,1,0,0
x6794x,Rugby,yards,0,1,0
x6794x,Rugby,parity,0,0,1
x6794x,Rugby,defeat,0,0,1
x6794x,Rugby,handled,1,1,1
x6794x,Rugby,changed,1,1,1
x6794x,Rugby,club,0,0,1
x6794x,Rugby,offside,0,0,1
x6794x,Rugby,drove,0,0,1
x6794x,Money,target,1,1,1
x6794x,Money,banks,1,1,1
x6794x,Money,uncertainty,1,1,1
x6794x,Money,note,0,0,1
x6794x,Money,broadly,0,0,1
x6794x,Money,services,0,1,0
x6794x,Money,banker,1,1,1
x6794x,Money,lead,0,0,1
x6794x,Money,funds,1,0,0
x6794x,Money,obtaining,0,1,0
x6794x,Money,restore,1,0,0
x6794x,Money,association,1,0,0
x6794x,Money,operational,1,1,1
x6794x,Money,raise,0,1,0
x6794x,Money,london,1,1,1
x6794x,Money,amounts,1,1,1
x6794x,Money,sterling,0,0,1
x6794x,Money,component,0,0,1
x6794x,Money,settled,0,1,0
x6794x,Money,debt,0,1,0
x6794x,Money,market,1,0,0
x6794x,Money,savings,0,0,1
x6794x,Money,foreign,0,1,0
x6794x,Money,selling,1,0,0
x6794x,Crime,belfast,1,1,1
x6794x,Crime,defence,0,1,0
x6794x,Crime,blow,0,1,0
x6794x,Crime,trial,1,1,1
x6794x,Crime,continue,0,0,1
x6794x,Crime,teenage,1,0,0
x6794x,Crime,died,1,0,0
x6794x,Crime,wrong,0,0,1
x6794x,Crime,believed,0,1,0
x6794x,Crime,events,1,1,1
x6794x,Crime,evidence,0,1,0
x6794x,Crime,road,1,1,1
x6794x,Crime,appear,1,0,0
x6794x,Crime,itinerant,1,0,0
x6794x,Crime,doctor,0,0,1
x6794x,Crime,witnessed,0,1,0
x6794x,Crime,morning,0,1,0
x6794x,Crime,ordered,1,1,1
x6794x,Crime,british,0,0,1
x6794x,Crime,attack,1,1,1
x6794x,Crime,policeman,0,0,1
x6794x,Crime,driver,1,1,1
x6794x,Crime,court,1,1,1
x6794x,Crime,replied,0,0,1
x8684x,Crime,policeman,0,0,1
x8684x,Crime,appear,1,1,1
x8684x,Crime,ordered,1,1,1
x8684x,Crime,court,1,1,1
x8684x,Crime,events,1,1,1
x8684x,Crime,morning,0,1,0
x8684x,Crime,witnessed,0,1,0
x8684x,Crime,trial,1,0,0
x8684x,Crime,blow,0,1,0
x8684x,Crime,attack,1,1,1
x8684x,Crime,replied,0,0,1
x8684x,Crime,road,1,1,1
x8684x,Crime,teenage,1,1,1
x8684x,Crime,evidence,0,0,1
x8684x,Crime,driver,1,1,1
x8684x,Crime,believed,0,1,0
x8684x,Crime,itinerant,1,1,1
x8684x,Crime,belfast,1,1,1
x8684x,Crime,british,0,1,0
x8684x,Crime,died,1,1,1
x8684x,Crime,doctor,0,0,1
x8684x,Crime,defence,0,1,0
x8684x,Crime,wrong,0,1,0
x8684x,Crime,continue,0,1,0
x8684x,Hepatitis,affecting,1,1,1
x8684x,Hepatitis,cell,1,0,0
x8684x,Hepatitis,causes,1,1,1
x8684x,Hepatitis,die,1,1,1
x8684x,Hepatitis,exposed,0,1,0
x8684x,Hepatitis,handled,0,1,0
x8684x,Hepatitis,worldwide,1,1,1
x8684x,Hepatitis,carriers,1,1,1
x8684x,Hepatitis,statement,0,0,1
x8684x,Hepatitis,injuries,0,0,1
x8684x,Hepatitis,safer,0,0,1
x8684x,Hepatitis,aids,1,1,1
x8684x,Hepatitis,cleanliness,0,0,1
x8684x,Hepatitis,exposure,0,1,0
x8684x,Hepatitis,hiv,1,1,1
x8684x,Hepatitis,prevent,1,1,1
x8684x,Hepatitis,incidents,0,1,0
x8684x,Hepatitis,wear,0,0,1
x8684x,Hepatitis,hazards,0,0,1
x8684x,Hepatitis,care,0,1,0
x8684x,Hepatitis,death,1,1,1
x8684x,Hepatitis,wastes,0,0,1
x8684x,Hepatitis,chronic,1,1,1
x8684x,Hepatitis,prevalence,1,1,1
x8684x,Marriage,individual,0,1,0
x8684x,Marriage,partnership,0,1,0
x8684x,Marriage,differences,0,1,0
x8684x,Marriage,hearts,0,0,1
x8684x,Marriage,fortune,1,0,0
x8684x,Marriage,court,0,0,1
x8684x,Marriage,proper,1,1,1
x8684x,Marriage,couple,1,1,1
x8684x,Marriage,office,1,1,1
x8684x,Marriage,unconscious,1,1,1
x8684x,Marriage,provision,0,0,1
x8684x,Marriage,formally,1,1,1
x8684x,Marriage,witnessed,0,1,0
x8684x,Marriage,covenant,1,1,1
x8684x,Marriage,personal,0,0,1
x8684x,Marriage,comfort,0,0,1
x8684x,Marriage,superseded,0,0,1
x8684x,Marriage,conquest,0,0,1
x8684x,Marriage,married,1,1,1
x8684x,Marriage,registry,1,1,1
x8684x,Marriage,courting,0,0,1
x8684x,Marriage,binding,1,1,1
x8684x,Marriage,emotional,1,1,1
x8684x,Marriage,formed,1,1,1
x486x,Money,uncertainty,1,0,0
x486x,Money,obtaining,0,0,1
x486x,Money,debt,0,0,1
x486x,Money,savings,0,0,1
x486x,Money,lead,0,0,1
x486x,Money,broadly,0,0,1
x486x,Money,funds,1,1,1
x486x,Money,raise,0,1,0
x486x,Money,operational,1,0,0
x486x,Money,london,1,1,1
x486x,Money,settled,0,0,1
x486x,Money,amounts,1,1,1
x486x,Money,market,1,1,1
x486x,Money,foreign,0,0,1
x486x,Money,target,1,0,0
x486x,Money,association,1,1,1
x486x,Money,selling,1,1,1
x486x,Money,sterling,0,0,1
x486x,Money,component,0,0,1
x486x,Money,banks,1,1,1
x486x,Money,restore,1,1,1
x486x,Money,note,0,0,1
x486x,Money,services,0,0,1
x486x,Money,banker,1,0,0
x486x,Marriage,comfort,0,0,1
x486x,Marriage,formed,1,0,0
x486x,Marriage,registry,1,1,1
x486x,Marriage,couple,1,1,1
x486x,Marriage,courting,0,0,1
x486x,Marriage,conquest,0,0,1
x486x,Marriage,married,1,1,1
x486x,Marriage,binding,1,1,1
x486x,Marriage,individual,0,0,1
x486x,Marriage,partnership,0,1,0
x486x,Marriage,fortune,1,0,0
x486x,Marriage,provision,0,0,1
x486x,Marriage,proper,1,0,0
x486x,Marriage,superseded,0,0,1
x486x,Marriage,court,0,0,1
x486x,Marriage,office,1,1,1
x486x,Marriage,personal,0,0,1
x486x,Marriage,witnessed,0,0,1
x486x,Marriage,differences,0,0,1
x486x,Marriage,unconscious,1,1,1
x486x,Marriage,formally,1,1,1
x486x,Marriage,covenant,1,1,1
x486x,Marriage,hearts,0,0,1
x486x,Marriage,emotional,1,1,1
x486x,Crime,evidence,0,1,0
x486x,Crime,teenage,1,0,0
x486x,Crime,policeman,0,0,1
x486x,Crime,wrong,0,0,1
x486x,Crime,witnessed,0,1,0
x486x,Crime,british,0,0,1
x486x,Crime,blow,0,0,1
x486x,Crime,itinerant,1,0,0
x486x,Crime,continue,0,0,1
x486x,Crime,morning,0,0,1
x486x,Crime,appear,1,0,0
x486x,Crime,died,1,1,1
x486x,Crime,believed,0,1,0
x486x,Crime,belfast,1,1,1
x486x,Crime,ordered,1,0,0
x486x,Crime,driver,1,1,1
x486x,Crime,replied,0,0,1
x486x,Crime,doctor,0,0,1
x486x,Crime,events,1,1,1
x486x,Crime,court,1,1,1
x486x,Crime,road,1,1,1
x486x,Crime,defence,0,1,0
x486x,Crime,trial,1,1,1
x486x,Crime,attack,1,0,0
x486x,Rugby,drove,0,1,0
x486x,Rugby,wide,0,1,0
x486x,Rugby,detached,0,0,1
x486x,Rugby,cover,0,0,1
x486x,Rugby,punt,0,0,1
x486x,Rugby,score,1,1,1
x486x,Rugby,win,1,1,1
x486x,Rugby,penalties,1,0,0
x486x,Rugby,changed,1,0,0
x486x,Rugby,offside,0,0,1
x486x,Rugby,ensuing,0,0,1
x486x,Rugby,abundance,1,1,1
x486x,Rugby,disarray,1,1,1
x486x,Rugby,defeat,0,1,0
x486x,Rugby,landing,1,0,0
x486x,Rugby,scoring,0,0,1
x486x,Rugby,club,0,1,0
x486x,Rugby,yards,0,1,0
x486x,Rugby,parity,0,0,1
x486x,Rugby,indebted,1,0,0
x486x,Rugby,kicked,1,1,1
x486x,Rugby,penalty,1,0,0
x486x,Rugby,handled,1,1,1
x486x,Rugby,metres,1,0,0
x486x,Hepatitis,cell,1,0,0
x486x,Hepatitis,incidents,0,0,1
x486x,Hepatitis,death,1,1,1
x486x,Hepatitis,prevalence,1,1,1
x486x,Hepatitis,affecting,1,1,1
x486x,Hepatitis,aids,1,0,0
x486x,Hepatitis,exposure,0,1,0
x486x,Hepatitis,die,1,0,0
x486x,Hepatitis,prevent,1,1,1
x486x,Hepatitis,causes,1,1,1
x486x,Hepatitis,injuries,0,0,1
x486x,Hepatitis,hazards,0,0,1
x486x,Hepatitis,cleanliness,0,0,1
x486x,Hepatitis,hiv,1,0,0
x486x,Hepatitis,wastes,0,0,1
